State,Year,Quarter,District,Transaction_Count,Transaction_Amount,YearQuarter
Telangana,2020,2,Warangal Rural,2026328,3918025398.086573,2020-Q2
Telangana,2020,2,Kumuram Bheem Asifabad,589630,1322968097.13605,2020-Q2
Telangana,2020,2,Nizamabad,2750473,6638415628.443302,2020-Q2
Telangana,2020,2,Adilabad,680275,1524883392.405419,2020-Q2
Telangana,2020,2,Rajanna Sircilla,1005107,2223196910.741132,2020-Q2
Telangana,2020,2,Nagarkurnool,2065489,4460050448.486773,2020-Q2
Telangana,2020,2,Peddapalle,2293157,4788894395.201496,2020-Q2
Telangana,2020,2,Nirmal,835049,2145022169.015835,2020-Q2
Telangana,2020,2,Mahabubabad,1721463,3572106362.348245,2020-Q2
Telangana,2020,2,Sangareddy,4807036,8780427655.861984,2020-Q2
Telangana,2020,2,Wanaparthy,1041972,2330763455.8468223,2020-Q2
Telangana,2020,2,Vikarabad,1337076,2336128467.801978,2020-Q2
Telangana,2020,2,Jagtial,1504160,3565039911.672269,2020-Q2
Telangana,2020,2,Yadadri Bhuvanagiri,2018354,4098335517.574525,2020-Q2
Telangana,2020,2,Medak,1281978,2500774235.3230863,2020-Q2
Telangana,2020,2,Mahbubnagar,1726832,3401780719.062594,2020-Q2
Telangana,2020,2,Jaya Shankar Bhalupally,1118207,2683325971.192736,2020-Q2
Telangana,2020,2,Warangal Urban,6239185,13617334891.58121,2020-Q2
Telangana,2020,2,Rangareddy,18068048,31273545586.261528,2020-Q2
Telangana,2020,2,Hyderabad,56374644,130820061488.3027,2020-Q2
Telangana,2020,2,Suryapet,2070003,5008825032.281716,2020-Q2
Telangana,2020,2,Jogulamba Gadwal,960673,2414251006.8884635,2020-Q2
Telangana,2020,2,Kamareddy,1588473,3530203792.277664,2020-Q2
Telangana,2020,2,Mulugu,548767,1498496960.2545445,2020-Q2
Telangana,2020,2,Medchal Malkajgiri,17860704,29732057894.607742,2020-Q2
Telangana,2020,2,Karimnagar,3030914,6621194087.94509,2020-Q2
Telangana,2020,2,Mancherial,2131238,4472790687.891081,2020-Q2
Telangana,2020,2,Siddipet,2417054,5240899389.901978,2020-Q2
Telangana,2020,2,Khammam,3329665,7845967966.504283,2020-Q2
Telangana,2020,3,Narayanpet,783327,1902627904.62247,2020-Q3
Telangana,2020,3,Nalgonda,5228596,12019426389.40329,2020-Q3
Telangana,2020,3,Jangaon,2017277,4140321227.647342,2020-Q3
Telangana,2020,3,Bhadradri Kothagudem,3196550,7671316620.377354,2020-Q3
Telangana,2020,3,Warangal Rural,2344202,4962993534.951414,2020-Q3
Telangana,2020,3,Kumuram Bheem Asifabad,769865,1675480569.699929,2020-Q3
Telangana,2020,3,Nizamabad,3738711,8812060816.702126,2020-Q3
Telangana,2020,3,Adilabad,897345,1988333702.679586,2020-Q3
Telangana,2020,3,Rajanna Sircilla,1341971,3102179679.4662027,2020-Q3
Telangana,2020,3,Nagarkurnool,2457619,5813967118.645211,2020-Q3
Telangana,2020,3,Peddapalle,3165247,6772933142.766051,2020-Q3
Telangana,2020,3,Nirmal,1117211,3114725315.3894467,2020-Q3
Telangana,2020,3,Mahabubabad,2057383,4294089771.5496726,2020-Q3
Telangana,2020,3,Sangareddy,6800085,12980683896.97625,2020-Q3
Telangana,2020,3,Wanaparthy,1234628,3016246622.662659,2020-Q3
Telangana,2020,3,Vikarabad,1608742,3284049784.051024,2020-Q3
Telangana,2020,3,Jagtial,2078603,5050134980.509495,2020-Q3
Telangana,2020,3,Yadadri Bhuvanagiri,2675838,5838319417.216424,2020-Q3
Telangana,2020,3,Medak,1948206,4236040846.328572,2020-Q3
Telangana,2020,3,Mahbubnagar,2371373,5055802636.647903,2020-Q3
Telangana,2020,3,Jaya Shankar Bhalupally,1439193,3673328300.1233854,2020-Q3
Telangana,2020,3,Warangal Urban,7847624,17470830635.33442,2020-Q3
Telangana,2020,3,Rangareddy,29573243,51787722036.04455,2020-Q3
Telangana,2020,3,Hyderabad,99285803,228448742377.476,2020-Q3
Telangana,2020,3,Suryapet,2745417,6451797391.596657,2020-Q3
Telangana,2020,3,Jogulamba Gadwal,1269849,3465592564.837216,2020-Q3
Telangana,2020,3,Kamareddy,1931489,4253804723.600286,2020-Q3
Telangana,2020,3,Mulugu,700289,1906993181.761936,2020-Q3
Telangana,2020,3,Medchal Malkajgiri,28698311,48831695001.78223,2020-Q3
Telangana,2020,3,Karimnagar,4242409,9665080706.228874,2020-Q3
Telangana,2020,3,Mancherial,3056009,6633824054.497067,2020-Q3
Telangana,2020,3,Siddipet,3137039,7015923741.021015,2020-Q3
Telangana,2020,3,Khammam,4612672,10624076063.27388,2020-Q3
Telangana,2020,4,Narayanpet,1122820,2835819720.016362,2020-Q4
Telangana,2020,4,Nalgonda,7966177,19282405659.53585,2020-Q4
Telangana,2020,4,Jangaon,3031598,6561515594.088474,2020-Q4
Telangana,2020,4,Bhadradri Kothagudem,5185352,12782078782.23462,2020-Q4
Telangana,2020,4,Warangal Rural,3301035,7061015635.913547,2020-Q4
Telangana,2020,4,Kumuram Bheem Asifabad,1255788,2599620374.1924663,2020-Q4
Telangana,2020,4,Nizamabad,5857682,15245199022.577251,2020-Q4
Telangana,2020,4,Adilabad,1494484,3501126352.585686,2020-Q4
Telangana,2020,4,Rajanna Sircilla,2158748,5123169526.190012,2020-Q4
Telangana,2020,4,Nagarkurnool,3613079,9022680672.803654,2020-Q4
Telangana,2020,4,Peddapalle,5150603,10874763808.44168,2020-Q4
Telangana,2020,4,Nirmal,1709052,4786165444.904333,2020-Q4
Telangana,2020,4,Mahabubabad,2985467,6391599550.6383295,2020-Q4
Telangana,2020,4,Sangareddy,11444304,22088541539.150494,2020-Q4
Telangana,2020,4,Wanaparthy,1878120,4653274168.989356,2020-Q4
Telangana,2020,4,Vikarabad,2521145,5380594708.229063,2020-Q4
Telangana,2020,4,Jagtial,3204589,8148634697.350504,2020-Q4
Telangana,2020,4,Yadadri Bhuvanagiri,4445644,10126950083.3409,2020-Q4
Telangana,2020,4,Medak,2913551,6627122841.862165,2020-Q4
Telangana,2020,4,Mahbubnagar,3778283,8337765904.894909,2020-Q4
Telangana,2020,4,Jaya Shankar Bhalupally,2144371,5358552576.958319,2020-Q4
Telangana,2020,4,Warangal Urban,11918795,25712185991.21158,2020-Q4
Telangana,2020,4,Rangareddy,53405219,89256130453.08656,2020-Q4
Telangana,2020,4,Hyderabad,117008707,243045184188.282,2020-Q4
Telangana,2020,4,Suryapet,4322234,10332732240.89793,2020-Q4
Telangana,2020,4,Jogulamba Gadwal,1815083,4716814930.788985,2020-Q4
Telangana,2020,4,Kamareddy,3045875,7470236114.994879,2020-Q4
Telangana,2020,4,Mulugu,1080109,2751716832.141886,2020-Q4
Telangana,2020,4,Medchal Malkajgiri,49900746,81801106073.41167,2020-Q4
Telangana,2020,4,Karimnagar,6853847,15369367186.015852,2020-Q4
Telangana,2020,4,Mancherial,5086014,10978959291.40608,2020-Q4
Telangana,2020,4,Siddipet,5009319,11662960489.77671,2020-Q4
Telangana,2020,4,Khammam,7035947,16464448770.04725,2020-Q4
Telangana,2021,1,Narayanpet,1167125,3310846779.258506,2021-Q1
Telangana,2021,1,Nalgonda,8018559,19628854223.15605,2021-Q1
Telangana,2021,1,Jangaon,3112444,6973669289.332453,2021-Q1
Telangana,2021,1,Bhadradri Kothagudem,5386614,13659056643.170391,2021-Q1
Telangana,2021,1,Warangal Rural,3145714,7121440709.901886,2021-Q1
Telangana,2021,1,Kumuram Bheem Asifabad,1378555,3157992830.755361,2021-Q1
Telangana,2021,1,Nizamabad,5831809,14665519256.295431,2021-Q1
Telangana,2021,1,Adilabad,1676245,4215815167.282012,2021-Q1
Telangana,2021,1,Rajanna Sircilla,2140974,5260861081.591413,2021-Q1
Telangana,2021,1,Nagarkurnool,3694212,10257144532.35046,2021-Q1
Telangana,2021,1,Peddapalle,5112755,10786831118.76783,2021-Q1
Telangana,2021,1,Nirmal,1744066,5096550372.246415,2021-Q1
Telangana,2021,1,Mahabubabad,2942202,6803110882.943872,2021-Q1
Telangana,2021,1,Sangareddy,12350347,23546322114.76531,2021-Q1
Telangana,2021,1,Wanaparthy,1880504,5057446529.389015,2021-Q1
Telangana,2021,1,Vikarabad,2667959,6288645224.650791,2021-Q1
Telangana,2021,1,Jagtial,3293619,8495922767.4980545,2021-Q1
Telangana,2021,1,Yadadri Bhuvanagiri,4682204,10482121487.11289,2021-Q1
Telangana,2021,1,Medak,2852487,6251716708.054497,2021-Q1
Telangana,2021,1,Mahbubnagar,4009637,9130053733.19393,2021-Q1
Telangana,2021,1,Jaya Shankar Bhalupally,2105785,5545124764.41536,2021-Q1
Telangana,2021,1,Warangal Urban,13629397,28292658503.0281,2021-Q1
Telangana,2021,1,Rangareddy,60675056,98883148961.30933,2021-Q1
Telangana,2021,1,Hyderabad,169703372,316572388133.7874,2021-Q1
Telangana,2021,1,Suryapet,4438459,11053139673.87052,2021-Q1
Telangana,2021,1,Jogulamba Gadwal,1749281,4982989534.247987,2021-Q1
Telangana,2021,1,Kamareddy,2897037,7016072957.359795,2021-Q1
Telangana,2021,1,Mulugu,1158750,3293242509.204965,2021-Q1
Telangana,2021,1,Medchal Malkajgiri,54854446,87516738646.29623,2021-Q1
Telangana,2021,1,Karimnagar,6934134,15385243676.854752,2021-Q1
Telangana,2021,1,Mancherial,5080342,11065632622.69674,2021-Q1
Telangana,2021,1,Siddipet,5117034,11905435424.43538,2021-Q1
Telangana,2021,1,Khammam,7140986,17657527187.36807,2021-Q1
Telangana,2021,2,Narayanpet,1654354,4363288456.829842,2021-Q2
Telangana,2021,2,Nalgonda,10161723,25305904142.33722,2021-Q2
Telangana,2021,2,Jangaon,4101984,9097534046.327433,2021-Q2
Telangana,2021,2,Bhadradri Kothagudem,6854796,16726841230.68533,2021-Q2
Telangana,2021,2,Warangal Rural,4096643,9608357753.675694,2021-Q2
Telangana,2021,2,Kumuram Bheem Asifabad,1750108,3616140631.829226,2021-Q2
Telangana,2021,2,Nizamabad,7753597,21755545090.47373,2021-Q2
Telangana,2021,2,Adilabad,2085591,4963034633.522783,2021-Q2
Telangana,2021,2,Rajanna Sircilla,2831321,6928172010.622464,2021-Q2
Telangana,2021,2,Nagarkurnool,4876420,12210795742.45466,2021-Q2
Telangana,2021,2,Peddapalle,6670402,14414394127.10738,2021-Q2
Telangana,2021,2,Nirmal,2400460,7249341788.021781,2021-Q2
Telangana,2021,2,Mahabubabad,3894628,9057754916.76895,2021-Q2
Telangana,2021,2,Sangareddy,14851128,28799723416.878315,2021-Q2
Telangana,2021,2,Wanaparthy,2603925,6670336828.621042,2021-Q2
Telangana,2021,2,Vikarabad,3556227,7761185953.963232,2021-Q2
Telangana,2021,2,Jagtial,4428112,12612225820.95034,2021-Q2
Telangana,2021,2,Yadadri Bhuvanagiri,5848194,13244058903.99631,2021-Q2
Telangana,2021,2,Medak,3415198,7629372343.577743,2021-Q2
Telangana,2021,2,Mahbubnagar,5064194,11391442175.38967,2021-Q2
Telangana,2021,2,Jaya Shankar Bhalupally,2675877,6859770059.0154085,2021-Q2
Telangana,2021,2,Warangal Urban,15534189,35324332007.025024,2021-Q2
Telangana,2021,2,Rangareddy,63155281,113987187628.9388,2021-Q2
Telangana,2021,2,Hyderabad,212326623,424872741465.1369,2021-Q2
Telangana,2021,2,Suryapet,6058271,15856636127.3534,2021-Q2
Telangana,2021,2,Jogulamba Gadwal,2339787,6421818499.090552,2021-Q2
Telangana,2021,2,Kamareddy,3927221,10042472983.43782,2021-Q2
Telangana,2021,2,Mulugu,1462923,4115582609.583652,2021-Q2
Telangana,2021,2,Medchal Malkajgiri,58755991,102864360004.6802,2021-Q2
Telangana,2021,2,Karimnagar,8548354,20534233590.75627,2021-Q2
Telangana,2021,2,Mancherial,6439833,13999260362.65354,2021-Q2
Telangana,2021,2,Siddipet,6647863,15903147261.01064,2021-Q2
Telangana,2021,2,Khammam,9096326,23771340184.86827,2021-Q2
Telangana,2021,3,Narayanpet,1866231,4774940526.25939,2021-Q3
Telangana,2021,3,Nalgonda,11844124,26760618927.73913,2021-Q3
Telangana,2021,3,Jangaon,4543161,9323782160.14939,2021-Q3
Telangana,2021,3,Bhadradri Kothagudem,8176066,18135807092.89858,2021-Q3
Telangana,2021,3,Warangal Rural,4443014,9287949664.12062,2021-Q3
Telangana,2021,3,Kumuram Bheem Asifabad,2106478,3942987886.809449,2021-Q3
Telangana,2021,3,Nizamabad,9331288,22809748582.05933,2021-Q3
Telangana,2021,3,Adilabad,2630821,5478367906.889687,2021-Q3
Telangana,2021,3,Rajanna Sircilla,3381445,7695820233.395802,2021-Q3
Telangana,2021,3,Nagarkurnool,5674815,13208290733.93599,2021-Q3
Telangana,2021,3,Peddapalle,7647792,15215632332.16623,2021-Q3
Telangana,2021,3,Nirmal,2881221,7695725936.471862,2021-Q3
Telangana,2021,3,Mahabubabad,4261138,8803059150.714489,2021-Q3
Telangana,2021,3,Sangareddy,18758999,33876669677.960117,2021-Q3
Telangana,2021,3,Wanaparthy,2940519,7211167470.111839,2021-Q3
Telangana,2021,3,Vikarabad,4239647,8826445969.78196,2021-Q3
Telangana,2021,3,Jagtial,5294868,13500491629.98758,2021-Q3
Telangana,2021,3,Yadadri Bhuvanagiri,6990011,14856731507.02387,2021-Q3
Telangana,2021,3,Medak,3824263,7874530429.994419,2021-Q3
Telangana,2021,3,Mahbubnagar,6305580,13292231448.18718,2021-Q3
Telangana,2021,3,Jaya Shankar Bhalupally,3033601,7101185779.855804,2021-Q3
Telangana,2021,3,Warangal Urban,20050897,41422180516.83781,2021-Q3
Telangana,2021,3,Rangareddy,87884143,147772047919.1404,2021-Q3
Telangana,2021,3,Hyderabad,262028284,479343321365.3725,2021-Q3
Telangana,2021,3,Suryapet,7084587,16323643910.434511,2021-Q3
Telangana,2021,3,Jogulamba Gadwal,2868741,7342093816.797329,2021-Q3
Telangana,2021,3,Kamareddy,4500228,9913123880.1505,2021-Q3
Telangana,2021,3,Mulugu,1650210,4101683407.368558,2021-Q3
Telangana,2021,3,Medchal Malkajgiri,79514766,130838255095.6952,2021-Q3
Telangana,2021,3,Karimnagar,10704240,23540118368.01108,2021-Q3
Telangana,2021,3,Mancherial,7689749,15494076002.53145,2021-Q3
Telangana,2021,3,Siddipet,7797337,17131036339.07397,2021-Q3
Telangana,2021,3,Khammam,10938504,25395360624.33412,2021-Q3
Telangana,2021,4,Narayanpet,2282965,5838076193.554828,2021-Q4
Telangana,2021,4,Nalgonda,14645444,33883155723.957203,2021-Q4
Telangana,2021,4,Jangaon,5473214,11362332498.24181,2021-Q4
Telangana,2021,4,Bhadradri Kothagudem,10121890,22567782620.24101,2021-Q4
Telangana,2021,4,Warangal Rural,5340764,11031577612.931108,2021-Q4
Telangana,2021,4,Kumuram Bheem Asifabad,2622817,4842428620.143704,2021-Q4
Telangana,2021,4,Nizamabad,12113902,31740368651.355698,2021-Q4
Telangana,2021,4,Adilabad,3432958,7165446341.19846,2021-Q4
Telangana,2021,4,Rajanna Sircilla,4250102,9967799307.03175,2021-Q4
Telangana,2021,4,Nagarkurnool,6870712,16125729170.095072,2021-Q4
Telangana,2021,4,Peddapalle,9303742,18789687776.65618,2021-Q4
Telangana,2021,4,Nirmal,3762262,10108069725.92414,2021-Q4
Telangana,2021,4,Mahabubabad,5140128,10537179557.287458,2021-Q4
Telangana,2021,4,Sangareddy,23598968,43773604056.36642,2021-Q4
Telangana,2021,4,Wanaparthy,3681940,8637954228.043968,2021-Q4
Telangana,2021,4,Vikarabad,5428281,11135599548.66633,2021-Q4
Telangana,2021,4,Jagtial,6608911,17110347754.19367,2021-Q4
Telangana,2021,4,Yadadri Bhuvanagiri,8618815,18491066294.29535,2021-Q4
Telangana,2021,4,Medak,4942024,10748306259.23792,2021-Q4
Telangana,2021,4,Mahbubnagar,7948433,16922744330.353771,2021-Q4
Telangana,2021,4,Jaya Shankar Bhalupally,3598414,7906894768.33612,2021-Q4
Telangana,2021,4,Warangal Urban,24530882,50725020756.70878,2021-Q4
Telangana,2021,4,Rangareddy,111354739,188838966046.1351,2021-Q4
Telangana,2021,4,Hyderabad,325636475,582079170534.0186,2021-Q4
Telangana,2021,4,Suryapet,8746371,20490140341.43847,2021-Q4
Telangana,2021,4,Jogulamba Gadwal,3475042,8363108584.318649,2021-Q4
Telangana,2021,4,Kamareddy,5852557,14019170118.571508,2021-Q4
Telangana,2021,4,Mulugu,2002635,4656636196.093929,2021-Q4
Telangana,2021,4,Medchal Malkajgiri,98780634,164568262330.0623,2021-Q4
Telangana,2021,4,Karimnagar,13040240,29149229156.48455,2021-Q4
Telangana,2021,4,Mancherial,9454805,18941077302.15672,2021-Q4
Telangana,2021,4,Siddipet,9904471,21996052788.69565,2021-Q4
Telangana,2021,4,Khammam,13424236,31245204308.11756,2021-Q4
Telangana,2022,1,Narayanpet,2758911,7151473315.411451,2022-Q1
Telangana,2022,1,Nalgonda,17014104,39284842780.64408,2022-Q1
Telangana,2022,1,Jangaon,6272901,13092572660.901508,2022-Q1
Telangana,2022,1,Bhadradri Kothagudem,11205856,25370868701.81379,2022-Q1
Telangana,2022,1,Warangal Rural,6150545,13344851727.84446,2022-Q1
Telangana,2022,1,Kumuram Bheem Asifabad,2974932,5793481590.487395,2022-Q1
Telangana,2022,1,Nizamabad,13749642,33996713436.01553,2022-Q1
Telangana,2022,1,Adilabad,4070616,8595611704.767036,2022-Q1
Telangana,2022,1,Rajanna Sircilla,4899037,11337042428.25038,2022-Q1
Telangana,2022,1,Nagarkurnool,8134709,19698635871.63956,2022-Q1
Telangana,2022,1,Peddapalle,10330840,20671229116.26508,2022-Q1
Telangana,2022,1,Nirmal,4497647,12055501321.775171,2022-Q1
Telangana,2022,1,Mahabubabad,5919451,12694323911.33902,2022-Q1
Telangana,2022,1,Sangareddy,27250369,50754041229.75235,2022-Q1
Telangana,2022,1,Wanaparthy,4303823,10471886396.51953,2022-Q1
Telangana,2022,1,Vikarabad,6463353,13753017142.47531,2022-Q1
Telangana,2022,1,Jagtial,7599529,19792335843.19115,2022-Q1
Telangana,2022,1,Yadadri Bhuvanagiri,9901695,21558326704.74961,2022-Q1
Telangana,2022,1,Medak,5651890,11841334266.66701,2022-Q1
Telangana,2022,1,Mahbubnagar,9243634,19752565211.19363,2022-Q1
Telangana,2022,1,Jaya Shankar Bhalupally,4079946,9295064923.502975,2022-Q1
Telangana,2022,1,Warangal Urban,27504554,56954288260.23642,2022-Q1
Telangana,2022,1,Rangareddy,127675017,216609881380.40097,2022-Q1
Telangana,2022,1,Hyderabad,372711414,661512502141.0775,2022-Q1
Telangana,2022,1,Suryapet,10201103,23321415932.68684,2022-Q1
Telangana,2022,1,Jogulamba Gadwal,3961470,10094399207.82571,2022-Q1
Telangana,2022,1,Kamareddy,6663659,15293088688.46609,2022-Q1
Telangana,2022,1,Mulugu,2589325,6575024639.126174,2022-Q1
Telangana,2022,1,Medchal Malkajgiri,110893187,185168270983.386,2022-Q1
Telangana,2022,1,Karimnagar,14698433,32332888869.97381,2022-Q1
Telangana,2022,1,Mancherial,10350779,21171437142.03012,2022-Q1
Telangana,2022,1,Siddipet,11464769,25404779557.018032,2022-Q1
Telangana,2022,1,Khammam,15266245,35894472741.54594,2022-Q1
Telangana,2022,2,Narayanpet,3197626,7716014147.238309,2022-Q2
Telangana,2022,2,Nalgonda,19977314,44558915742.72007,2022-Q2
Telangana,2022,2,Jangaon,7231360,14919993685.0038,2022-Q2
Telangana,2022,2,Bhadradri Kothagudem,12778081,28087468534.11158,2022-Q2
Telangana,2022,2,Warangal Rural,6842881,14387372670.720762,2022-Q2
Telangana,2022,2,Kumuram Bheem Asifabad,3332600,6154185695.946732,2022-Q2
Telangana,2022,2,Nizamabad,16389018,40970987322.05723,2022-Q2
Telangana,2022,2,Adilabad,4656805,9736796196.875732,2022-Q2
Telangana,2022,2,Rajanna Sircilla,5764243,12736454285.691809,2022-Q2
Telangana,2022,2,Nagarkurnool,9122281,20244396068.00873,2022-Q2
Telangana,2022,2,Peddapalle,11850597,23425044524.59683,2022-Q2
Telangana,2022,2,Nirmal,5225334,13791958003.8942,2022-Q2
Telangana,2022,2,Mahabubabad,6638916,13720828408.506,2022-Q2
Telangana,2022,2,Sangareddy,32680472,59585382581.450325,2022-Q2
Telangana,2022,2,Wanaparthy,4966803,11044991789.46262,2022-Q2
Telangana,2022,2,Vikarabad,7440634,14492482417.546562,2022-Q2
Telangana,2022,2,Jagtial,8877101,22246967385.14348,2022-Q2
Telangana,2022,2,Yadadri Bhuvanagiri,11567957,24184571828.81407,2022-Q2
Telangana,2022,2,Medak,6738825,13698209529.95254,2022-Q2
Telangana,2022,2,Mahbubnagar,10705223,21963911808.55831,2022-Q2
Telangana,2022,2,Jaya Shankar Bhalupally,4528732,9634073658.277472,2022-Q2
Telangana,2022,2,Warangal Urban,32791256,66551476649.13394,2022-Q2
Telangana,2022,2,Rangareddy,161888380,267052522620.5145,2022-Q2
Telangana,2022,2,Hyderabad,446470234,775908693266.7236,2022-Q2
Telangana,2022,2,Suryapet,11843388,27017582889.584778,2022-Q2
Telangana,2022,2,Jogulamba Gadwal,4701957,11410519590.19461,2022-Q2
Telangana,2022,2,Kamareddy,7702879,17239444873.959072,2022-Q2
Telangana,2022,2,Mulugu,2656701,6165943180.178967,2022-Q2
Telangana,2022,2,Medchal Malkajgiri,134114768,221257316347.7198,2022-Q2
Telangana,2022,2,Karimnagar,17621343,38465054891.36155,2022-Q2
Telangana,2022,2,Mancherial,11792212,23483426061.33163,2022-Q2
Telangana,2022,2,Siddipet,13598517,29087166428.46425,2022-Q2
Telangana,2022,2,Khammam,17688119,40474391433.331055,2022-Q2
Telangana,2022,3,Narayanpet,3149412,7372511545.846636,2022-Q3
Telangana,2022,3,Nalgonda,19442094,40798032880.70633,2022-Q3
Telangana,2022,3,Jangaon,6580615,13279380724.59907,2022-Q3
Telangana,2022,3,Bhadradri Kothagudem,12264577,25289893377.7632,2022-Q3
Telangana,2022,3,Warangal Rural,6206207,12580724724.48056,2022-Q3
Telangana,2022,3,Kumuram Bheem Asifabad,3217193,5642724850.521915,2022-Q3
Telangana,2022,3,Nizamabad,15374558,35480941123.208206,2022-Q3
Telangana,2022,3,Adilabad,4697252,8917128425.600996,2022-Q3
Telangana,2022,3,Rajanna Sircilla,5407265,11900795823.20659,2022-Q3
Telangana,2022,3,Nagarkurnool,8782718,18637778860.07854,2022-Q3
Telangana,2022,3,Peddapalle,10936393,20799401370.88663,2022-Q3
Telangana,2022,3,Nirmal,5045789,12158789732.89777,2022-Q3
Telangana,2022,3,Mahabubabad,6113296,11797675474.51407,2022-Q3
Telangana,2022,3,Sangareddy,33187414,57832647223.37014,2022-Q3
Telangana,2022,3,Wanaparthy,4675529,10130094511.37881,2022-Q3
Telangana,2022,3,Vikarabad,7799069,14232056919.53075,2022-Q3
Telangana,2022,3,Jagtial,8168113,19843349567.16466,2022-Q3
Telangana,2022,3,Yadadri Bhuvanagiri,10857894,22042571396.23612,2022-Q3
Telangana,2022,3,Medak,6256711,12214538646.775862,2022-Q3
Telangana,2022,3,Mahbubnagar,10611492,20954874892.61076,2022-Q3
Telangana,2022,3,Jaya Shankar Bhalupally,4204613,8896891604.929647,2022-Q3
Telangana,2022,3,Warangal Urban,27244856,55794322100.977,2022-Q3
Telangana,2022,3,Rangareddy,169029273,272598081405.12265,2022-Q3
Telangana,2022,3,Hyderabad,1018658174,1586047443981.7903,2022-Q3
Telangana,2022,3,Suryapet,11413191,23876546283.02438,2022-Q3
Telangana,2022,3,Jogulamba Gadwal,4706947,11052081759.6764,2022-Q3
Telangana,2022,3,Kamareddy,7186922,14964327071.01371,2022-Q3
Telangana,2022,3,Mulugu,2441037,5260858335.4731245,2022-Q3
Telangana,2022,3,Medchal Malkajgiri,136384039,223442008167.9499,2022-Q3
Telangana,2022,3,Karimnagar,17095584,36478353448.99673,2022-Q3
Telangana,2022,3,Mancherial,11116187,21649183001.67677,2022-Q3
Telangana,2022,3,Siddipet,12900290,27570105119.137543,2022-Q3
Telangana,2022,3,Khammam,17010697,36789751400.92127,2022-Q3
Telangana,2022,4,Narayanpet,3435861,7851529733.329012,2022-Q4
Telangana,2022,4,Nalgonda,21928009,45517531285.29773,2022-Q4
Telangana,2022,4,Jangaon,7324178,14733962763.58428,2022-Q4
Telangana,2022,4,Bhadradri Kothagudem,13693915,27531378066.985123,2022-Q4
Telangana,2022,4,Warangal Rural,6929973,13558497093.45419,2022-Q4
Telangana,2022,4,Kumuram Bheem Asifabad,3591695,5943432516.9949465,2022-Q4
Telangana,2022,4,Nizamabad,18308473,42744693427.90993,2022-Q4
Telangana,2022,4,Adilabad,5167448,9396320638.908257,2022-Q4
Telangana,2022,4,Rajanna Sircilla,6122873,13388173024.17493,2022-Q4
Telangana,2022,4,Nagarkurnool,9648058,19890947819.874542,2022-Q4
Telangana,2022,4,Peddapalle,12177318,23139872487.12701,2022-Q4
Telangana,2022,4,Nirmal,5783251,13462685072.36606,2022-Q4
Telangana,2022,4,Mahabubabad,6768739,12887238837.13226,2022-Q4
Telangana,2022,4,Sangareddy,38000808,64649951913.2422,2022-Q4
Telangana,2022,4,Wanaparthy,5371569,11544288246.52282,2022-Q4
Telangana,2022,4,Vikarabad,9405139,16602279473.93822,2022-Q4
Telangana,2022,4,Jagtial,9304649,22521347753.10603,2022-Q4
Telangana,2022,4,Yadadri Bhuvanagiri,12310890,25002594202.22237,2022-Q4
Telangana,2022,4,Medak,7373744,14553997200.92438,2022-Q4
Telangana,2022,4,Mahbubnagar,12087718,23376388640.5947,2022-Q4
Telangana,2022,4,Jaya Shankar Bhalupally,4699909,9308144371.99544,2022-Q4
Telangana,2022,4,Warangal Urban,29269688,57991182917.37883,2022-Q4
Telangana,2022,4,Rangareddy,191136402,295773661437.6938,2022-Q4
Telangana,2022,4,Hyderabad,1133829812,1753799022390.873,2022-Q4
Telangana,2022,4,Suryapet,12755991,27190932825.31949,2022-Q4
Telangana,2022,4,Jogulamba Gadwal,5163965,11177285266.56922,2022-Q4
Telangana,2022,4,Kamareddy,8479586,18381989175.09425,2022-Q4
Telangana,2022,4,Mulugu,2756762,5528206381.608963,2022-Q4
Telangana,2022,4,Medchal Malkajgiri,151514969,237726926269.2577,2022-Q4
Telangana,2022,4,Karimnagar,19056918,39357490540.69413,2022-Q4
Telangana,2022,4,Mancherial,12469076,23710042437.2458,2022-Q4
Telangana,2022,4,Siddipet,14715170,30384216197.13882,2022-Q4
Telangana,2022,4,Khammam,18924276,39626352507.582985,2022-Q4
Tripura,2018,1,Unakoti,5068,4349605.99414449,2018-Q1
Tripura,2018,1,Khowai,8838,7242490.357963288,2018-Q1
Tripura,2018,1,Sepahijala,14107,13224752.635975951,2018-Q1
Tripura,2018,1,North Tripura,9915,10869174.62660154,2018-Q1
Tripura,2018,1,Dhalai,9195,8812172.047209244,2018-Q1
Tripura,2018,1,South Tripura,18338,13785118.334229631,2018-Q1
Tripura,2018,1,Gomati,12229,11277259.255102549,2018-Q1
Tripura,2018,1,West Tripura,70467,68418341.27939591,2018-Q1
Tripura,2018,2,Unakoti,9198,6923396.262354778,2018-Q2
Tripura,2018,2,Khowai,11440,12338889.10193297,2018-Q2
Tripura,2018,2,Sepahijala,18815,23613654.4908289,2018-Q2
Tripura,2018,2,North Tripura,13859,16015790.90768092,2018-Q2
Tripura,2018,2,Dhalai,14563,15283111.13438324,2018-Q2
Tripura,2018,2,South Tripura,22366,18977158.30192117,2018-Q2
Tripura,2018,2,Gomati,16000,15955619.88335195,2018-Q2
Tripura,2018,2,West Tripura,108318,127784098.633682,2018-Q2
Tripura,2018,3,Unakoti,29360,19643274.57508789,2018-Q3
Tripura,2018,3,Khowai,14941,21548759.42742926,2018-Q3
